raw_query,optimized_query
Bac si tu van giup em phu nu co thai co duoc su dun amoc de chua dau dau voi a,Bác sĩ tư vấn giúp em phụ nữ có thai có được sử dụng amoxicillin để chữa đau đầu với ạ
Bac si oi tac dung cua nuoc dua doi voi suc khoe la gi a,Bác sĩ ơi tác dụng của nước dừa đối với sức khỏe là gì ạ
Chao bac si a Toi hay bi dau nhoi nhe long nuc vung tim khi hit tho sau hoac thay doi tu the the a,Chào bác sĩ ạ Tôi hay bị đau nhói nhẹ lồng ngực vùng tim khi hít thở sâu hoặc thay đổi tư thế thế ạ
Alo bác sĩ thuốc khán sin amoxicillin có tương tác với các loại thuốc điều trị đái táho đường không,Alo bác sĩ thuốc amoxicillin có tương tác với các loại thuốc điều trị đái tháo đường không
Bac si oi cho em hoi lam sao de bao ve nao bo va he than kinh khi lam viec van phogn nhieu a xin cam on nhieu,Bác sĩ ơi cho em hỏi làm sao để bảo vệ não bộ và hệ thần kinh khi làm việc văn phòng nhiều ạ xin cảm ơn nhiều
Em chao bac si a lam sao de bao ve mat va cot song co khi lam viec van phong nhieu nhe bac si,Em chào bác sĩ ạ làm sao để bảo vệ mắt và cột sống cổ khi làm việc văn phòng nhiều nhé bác sĩ
Bac si oi giup em voi chatbot co the thay the bac si kham benh hoan toan duoc khong a,Bác sĩ ơi giúp em với chatbot có thể thay thế bác sĩ khám bệnh hoàn toàn được không ạ
Bác sĩ tư vấn giúp em dùng thuốc giảm đau para kéo dài có gây suy gan hay suy thận không giúp em với ạ,Bác sĩ tư vấn giúp em dùng paracetamol kéo dài có gây suy gan hay suy thận không giúp em với ạ
Bac si cho em hoi chut a loi ich cua viec gian co thu gian vao moi buoi sang/toi xin cam on bac si,Bác sĩ cho em hỏi chút ạ lợi ích của việc giãn cơ thư giãn vào mỗi buổi sáng/tối xin cảm ơn bác sĩ
Mọi nười cho em hỏi tác dụng phụ của metfor khi dùng chung với amoxicillin là gì ạ xin cảm ơn nhiều,Mọi người cho em hỏi tác dụng phụ của metformin khi dùng chung với amoxicillin là gì ạ xin cảm ơn nhiều
Da thua bac si nhung thoi quen tot giup nang cao suc de khang mua lanh xin cam on bac si,Dạ thưa bác sĩ những thói quen tốt giúp nâng cao sức đề kháng mùa lạnh xin cảm ơn bác sĩ
Bac si tu van giup em behn nhan gut co can kiegn khem gi khi uon pana khong,Bác sĩ tư vấn giúp em bệnh nhân gout có cần kiêng khem gì khi uống paracetamol không
Càho bác sĩ ạ thốuc amox có tương tác với các loại thuốc điều trị xây xẩm tiền đình không ạ cảm ơn bác sĩ,Chào bác sĩ ạ thuốc amoxicillin có tương tác với các loại thuốc điều trị rối loạn tiền đình không ạ cảm ơn bác sĩ
"Alo bac si con uong nham hoa chat doc hai sui bot mep, cuu mang voi a xin cam on nhieu","Alo bác sĩ con uống nhầm hóa chất độc hại sùi bọt mép, cứu mạng với ạ xin cảm ơn nhiều"
Cho em hoi lieu luong uong ibup cho nguoi bi dau bung nhu the nao a?,Cho em hỏi liều lượng uống ibuprofen cho người bị đau bụng như thế nào ạ?
Cho hoi nguoi nha bi nuot nham acid dang rat nguy kich cuu voi a xin cam on nhieu,Cho hỏi người nhà bị nuốt nhầm acid đang rất nguy kịch cứu với ạ xin cảm ơn nhiều
Cho em hoi ti a bi dot quy phan ve do nang sau time thuoc meo mieng te liet nua nguoi goi cap cuu chua thay toi phai lam gi giup em,Cho em hỏi tí ạ bị đột quỵ phản vệ độ nặng sau tiêm thuốc méo miệng tê liệt nửa người gọi cấp cứu chưa thấy tới phải làm gì giúp em
Cho em hoi ti a tai sao dung asprin lai gay buon ngu hoac chong mat a,Cho em hỏi tí ạ tại sao dùng aspirin lại gây buồn ngủ hoặc chóng mặt ạ
Thua bac si thuoc pana duoc chi dinh de dieu tri chong mat a em cam on bac si,Thưa bác sĩ thuốc paracetamol được chỉ định để điều trị chóng mặt ạ em cảm ơn bác sĩ
Alo bac si tac dung cua nuoc ep can tay doi voi suc khoe la gi nhe bac si,Alo bác sĩ tác dụng của nước ép cần tây đối với sức khỏe là gì nhé bác sĩ
Da thua bac si nguoi na bi phan ve do nang sau tiem thuoc dan dat nguy cap cuu voi a cam on bac si,Dạ thưa bác sĩ người nhà bị phản vệ độ nặng sau tiêm thuốc đang rất nguy cấp cứu với ạ cảm ơn bác sĩ
Chao bac si a loi ich cua viec di bo nhe nhang vao moi buoi sang/toi a sin cam on niue,Chào bác sĩ ạ lợi ích của việc đi bộ nhẹ nhàng vào mỗi buổi sáng/tối ạ xin cảm ơn nhiều
"Bac si oi cho em hoi khan cap benh nhan hon me sau khong phan ung dang ngung tho, co can ho hap nhan tao khong a em cam on","Bác sĩ ơi cho em hỏi khẩn cấp bệnh nhân hôn mê sâu không phản ứng đang ngừng thở, có cần hô hấp nhân tạo không ạ em cảm ơn"
Alo bac si thuoc ibuporfen duoc chi dinh de dieu tri dau dau a xin cam on nhieu,Alo bác sĩ thuốc ibuprofen được chỉ định để điều trị đau đầu ạ xin cảm ơn nhiều
Bac si cho em hoi chtu a tac dnug cua nuoc ep can tay doi voi suc khoe la gi,Bác sĩ cho em hỏi chút ạ tác dụng của nước ép cần tây đối với sức khỏe là gì
Dạ cho em hỏi sự khác biệt giữa aspi và thuốc hạ sốt paracetamol trong chữa trị chóng mặt ạ !,Dạ cho em hỏi sự khác biệt giữa aspirin và paracetamol trong chữa trị chóng mặt ạ !
Em muon hoi la an gi hoac kien gi de thai doc co the tot nhta a cam on bac si,Em muốn hỏi là ăn gì hoặc kiêng gì để thải độc cơ thể tốt nhất ạ cảm ơn bác sĩ
"Bi duoi nuoc kem mach dap cuc ky yeu nguy kich qua, phai so cuu sao nha bac si","Bị đuối nước kèm mạch đập cực kỳ yếu nguy kịch quá, phải sơ cứu sao nha bác sĩ"
Thưa bác sĩ nữn thói quen tốt giúp nân cao tuổi thọ cơ thể xin cảm ơn bác sĩ,Thưa bác sĩ những thói quen tốt giúp nâng cao tuổi thọ cơ thể xin cảm ơn bác sĩ
Bac si cho em hoi chut a lieu luong uong ibup cho nguoi bi chong mat nhu the nao a em cam on,Bác sĩ cho em hỏi chút ạ liều lượng uống ibuprofen cho người bị chóng mặt như thế nào ạ em cảm ơn
Lam sao de bao ve khop xuong co tay khi lam viec van phong nhieu the a,Làm sao để bảo vệ khớp xương cổ tay khi làm việc văn phòng nhiều thế ạ
Moi nguoi cho em hoi an gi hoac kieng gi de tang can lanh manh tot nhat giup em,Mọi người cho em hỏi ăn gì hoặc kiêng gì để tăng cân lành mạnh tốt nhất giúp em
Bac si tu van giup em loi ich cua viec gian co thu gian vao moi buoi sang/toi voi a,Bác sĩ tư vấn giúp em lợi ích của việc giãn cơ thư giãn vào mỗi buổi sáng/tối với ạ
Bac si oi cho em hoi nun thoi quen tot giup nang cao chat luong dac ngu,Bác sĩ ơi cho em hỏi những thói quen tốt giúp nâng cao chất lượng giấc ngủ
Dạ thưa bác sĩ tôi uống thuốc tim mạch aspirin quá liều thì nên xử lý thế nào với ạ,Dạ thưa bác sĩ tôi uống aspirin quá liều thì nên xử lý thế nào với ạ
Alo bác sĩ thuốc ibuf được chỉ định để điều trị chóng mặt ạ?,Alo bác sĩ thuốc ibuprofen được chỉ định để điều trị chóng mặt ạ?
Cho em hỏi bị đột quỵ co gậit trợn mắt sùi bọt mép méo miện tê liệt nửa ngờưi gọi cấp cứu chaư thấy tới phải làm gì ạ sin cảm ơn nhiều,Cho em hỏi bị đột quỵ co giật trợn mắt sùi bọt mép méo miệng tê liệt nửa người gọi cấp cứu chưa thấy tới phải làm gì ạ xin cảm ơn nhiều
Cho em hỏi làm thế nào để tnăg cườn trí nớ hiệu quả nhất tại nhà nha bác sĩ,Cho em hỏi làm thế nào để tăng cường trí nhớ hiệu quả nhất tại nhà nha bác sĩ
"Dạ bác sĩ cho em hỏi bị co giật trợn mắt sùi bọt mép kèm co giật liên hồi nguy kịch quá, phải sơ cứu sao nhe bác sĩ","Dạ bác sĩ cho em hỏi bị co giật trợn mắt sùi bọt mép kèm co giật liên hồi nguy kịch quá, phải sơ cứu sao nhe bác sĩ"
Da thua bac si Bi bong gan nhe co chan gay sung tay dau nhuc khi van dong manh a cam on bac si,Dạ thưa bác sĩ Bị bong gân nhẹ cổ chân gây sưng tấy đau nhức khi vận động mạnh ạ cảm ơn bác sĩ
Cho hoi Tre so sinh dot ngot ngung tho hoan toan toan than lanh ngat sau khi bu voi a,Cho hỏi Trẻ sơ sinh đột ngột ngưng thở hoàn toàn toàn thân lạnh ngắt sau khi bú với ạ
Alo bác sĩ sự khác biệt giữa ibuprofen và asprin trong chữa trị mất ngủ với ạ,Alo bác sĩ sự khác biệt giữa ibuprofen và aspirin trong chữa trị mất ngủ với ạ
Da bac si bi di vat duong tho tac hoan toan net tho ho sac sua tron mat len thi so cuu the nao a xin cam on nhieu,Dạ bác sĩ bị dị vật đường thở tắc hoàn toàn nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào ạ xin cảm ơn nhiều
Cho hỏi liều lượng uống met cho người bị mất ngủ như thế nào ạ em cảm ơn bác sĩ,Cho hỏi liều lượng uống metformin cho người bị mất ngủ như thế nào ạ em cảm ơn bác sĩ
Cho em hỏi tí ạ thuốc kháng sinh amoxicillin có tương tác với các loại thuốc điều trị viêm loét bao tử không ạ,Cho em hỏi tí ạ thuốc amoxicillin có tương tác với các loại thuốc điều trị viêm loét dạ dày không ạ
Bác sĩ tư vấn giúp em người nhà bị phản vệ độ nặng sau tiêm thuốc đang rất nguy cấp cứu với ạ em cảm ơn bác sĩ,Bác sĩ tư vấn giúp em người nhà bị phản vệ độ nặng sau tiêm thuốc đang rất nguy cấp cứu với ạ em cảm ơn bác sĩ
Tôi bị mất ngủ thì có nên uống met không nha,Tôi bị mất ngủ thì có nên uống metformin không nha
Bac si giai dap dup em co che tac dong cua ibup trong dieu tri co that phe quan la gi a em cam on,Bác sĩ giải đáp giúp em cơ chế tác động của ibuprofen trong điều trị hen phế quản là gì ạ em cảm ơn
Bác sĩ ơi giúp em với thuốc thuốc kháng viêm ibuprofen được chỉ định để điều trị chóng mặt ạ?,Bác sĩ ơi giúp em với thuốc ibuprofen được chỉ định để điều trị chóng mặt ạ?
Bi dot quy dau nguc du doi nhu da de meo mieng te liet nua nguoi goi cap cuu chua thay toi phai lam gi,Bị đột quỵ đau ngực dữ dội như đá đè méo miệng tê liệt nửa người gọi cấp cứu chưa thấy tới phải làm gì
Bac si oi giup em voi su khac biet giua paxetamol va thuoc tieu duong metformin trong chua tri dau dau a,Bác sĩ ơi giúp em với sự khác biệt giữa paracetamol và metformin trong chữa trị đau đầu ạ
Cho hỏi thời điểm uống amoxi tốt nhtấ trong ngày là lúc nào xin cảm ơn bác sĩ,Cho hỏi thời điểm uống amoxicillin tốt nhất trong ngày là lúc nào xin cảm ơn bác sĩ
Cho hoi thuoc para duoc chi dinh de dieu tri mat ngu a em cam on bac si,Cho hỏi thuốc paracetamol được chỉ định để điều trị mất ngủ ạ em cảm ơn bác sĩ
"Alo bac si khan cap benh nan hon me sau khong phan ung dagn nun tho, co can ho hap nhan tao khong nha","Alo bác sĩ khẩn cấp bệnh nhân hôn mê sâu không phản ứng đang ngừng thở, có cần hô hấp nhân tạo không nha"
Em chao bac si a nguoi nha bi di vat duong tho tac hoan toan dang rat nguy kich cuu voi nha,Em chào bác sĩ ạ người nhà bị dị vật đường thở tắc hoàn toàn đang rất nguy kịch cứu với nha
Bac si oi cho em hoi tai sao dung ibuprofen lai gay buon ngu hoac chong mat,Bác sĩ ơi cho em hỏi tại sao dùng ibuprofen lại gây buồn ngủ hoặc chóng mặt
Cho hoi thuoc met co tuong tac voi cac loai thuoc dieu tri viem loet bao tu khong,Cho hỏi thuốc metformin có tương tác với các loại thuốc điều trị viêm loét dạ dày không
Alo bác sĩ bệnh nhân co thắt phế quản có cần kiêng khem gì khi uống amoxicillin không ạ?,Alo bác sĩ bệnh nhân hen phế quản có cần kiêng khem gì khi uống amoxicillin không ạ?
Cho em hoi ti a dung metfor keo dai co gay suy gan hay suy than khong a xin cam on,Cho em hỏi tí ạ dùng metformin kéo dài có gây suy gan hay suy thận không ạ xin cảm ơn
"Alo bác sĩ con uống nhmầ thuốc ngủ liuề lượn cực lớn sùi bọt mép, cứu mạng với giúp em","Alo bác sĩ con uống nhầm thuốc ngủ liều lượng cực lớn sùi bọt mép, cứu mạng với giúp em"
Em chào bác sĩ ạ tác dụng của nưcớ ép cần tây đối với sức khỏe là gì nhé bác sĩ,Em chào bác sĩ ạ tác dụng của nước ép cần tây đối với sức khỏe là gì nhé bác sĩ
Bác sĩ ơi cho em hỏi cơ chế tác động của amoc trong điều trị chóng mặt tiền đình là gì ạ,Bác sĩ ơi cho em hỏi cơ chế tác động của amoxicillin trong điều trị rối loạn tiền đình là gì ạ
Người nhà đột ngột đau đầu dữ dội nư búa bổ chưa từng có kèm thoe buồn nôn liên tục ạ em cảm ơn bác sĩ,Người nhà đột ngột đau đầu dữ dội như búa bổ chưa từng có kèm theo buồn nôn liên tục ạ em cảm ơn bác sĩ
Cho em hoi ti a thuoc paxetamol duoc chi dinh de dieu tri chong mat a em cam on,Cho em hỏi tí ạ thuốc paracetamol được chỉ định để điều trị chóng mặt ạ em cảm ơn
Cho em hoi ti a thuoc ibup co tuong tac voi cac loai thuoc dieu tri dau bao tu khong a?,Cho em hỏi tí ạ thuốc ibuprofen có tương tác với các loại thuốc điều trị viêm loét dạ dày không ạ?
Mọi người cho em hỏi thuốc para được chỉ định để điều trị chóng mặt giúp em với ạ,Mọi người cho em hỏi thuốc paracetamol được chỉ định để điều trị chóng mặt giúp em với ạ
Dạ thưa bác sĩ thuốc giảm đau kháng viêm ibu có tương tác với các loại thuốc điều trị đau bao tử không xin cảm ơn bác sĩ,Dạ thưa bác sĩ thuốc ibuprofen có tương tác với các loại thuốc điều trị viêm loét dạ dày không xin cảm ơn bác sĩ
Bac si oi giup em voi lam the nao de cai thien giac ngu ngon hieu qua nhat tai nha giup em,Bác sĩ ơi giúp em với làm thế nào để cải thiện giấc ngủ ngon hiệu quả nhất tại nhà giúp em
Moi nguoi cho em hoi co che tac dong cua metformin ha duong huyet trong dieu tri cholesterol cao la gi a xin cam on,Mọi người cho em hỏi cơ chế tác động của metformin trong điều trị rối loạn lipid máu là gì ạ xin cảm ơn
Da cho em hoi tre em duoi 6 tuoi uong thuoc amox lieu bao nhieu la an toan nhe bac si,Dạ cho em hỏi trẻ em dưới 6 tuổi uống amoxicillin liều bao nhiêu là an toàn nhé bác sĩ
Em muon hoi la lam the nao de tang su tap trugn hieu qua nhat tai nha giup em voi a,Em muốn hỏi là làm thế nào để tăng sự tập trung hiệu quả nhất tại nhà giúp em với ạ
Alo bac si lam the nao de on dinh he tieu hoa hieu qua nhat tai nha a em cam on,Alo bác sĩ làm thế nào để ổn định hệ tiêu hóa hiệu quả nhất tại nhà ạ em cảm ơn
Moi nguoi cho em hoi Bi ho khan kho khe nhe kem theo ngua hong do di ung bui ban a?,Mọi người cho em hỏi Bị ho khan khò khè nhẹ kèm theo ngứa họng do dị ứng bụi bẩn ạ?
Cho em hoi lieu luong uong paracetamol cho nguoi bi mat ngu nhu the nao a xin cam on,Cho em hỏi liều lượng uống paracetamol cho người bị mất ngủ như thế nào ạ xin cảm ơn
Bác sĩ ơi cho em hỏi tôi uống thuốc tim mạch aspirin quá liều thì nên xử lý thế nào ạ?,Bác sĩ ơi cho em hỏi tôi uống aspirin quá liều thì nên xử lý thế nào ạ?
