text,label
Alo bác sĩ Trẻ bị sốt hâm hấp nóng người sau khi đi tiêm phòng về nha,medical
Em muon hoi la du bao thoi tiet hom nay tai Thanh pho Ho Chi Minh the nao a em cam on,out-of-scope
Chi giup toi cong thuc nau pho bo Ha Noi ngon chuan vi voi a em cam on bac si,out-of-scope
Chào bác sĩ ạ liều lượn uống paextamol cho người bị sốt như thế nào ạ em cảm ơn bác sĩ,medical
Da bac si lam the nao de cham soc da mun hieu qua nhat tai nha dup em voi a,faq
Bac si oi giup em voi tac dung cua tihn bot nghe doi voi suc khoe la gi a?,faq
Em muốn hỏi là tại sao dùgn tuhốc kháng viêm ibuprofen lại gây buồn ngủ hoặc chóng mặt ạ xin cảm ơn nhiuề,medical
"Da bac si cho em hoi bi vo mach mau phun thanh tia kem mach dap cuc ky yeu nguy kich qua, phai so cuu sao giup em",emergency
Chào bác sĩ ạ bệnh nhân hen có cần kiêng khem gì khi uống metfor không xin cảm ơn bác sĩ,medical
Bac si oi dup em voi lam sao de bao ve suc khoe tim mach khi lam viec van phong nhieu a em cam on bac si,faq
Da bac si benh nhan sung khop do gut co can kieng khem gi khi uong asprin khong a,medical
Dạ thưa bác sĩ bệnh nhân dau bao tu có cần kiêng khem gì khi uống para không xin cảm ơn bác sĩ,medical
Dạ thưa bác sĩ làm thế nào để học tiếng Anh giao tiếp bằng Canva ạ xin cảm ơn,out-of-scope
Cho em hỏi chỉ giúp tôi công thức làm bnáh mì Việt Nam ngon chuẩn vị với ạ em cảm ơn,out-of-scope
Mọi người cho em hỏi Bị xước da đầu gối rớm ít máu sau khi ngã xe nhẹ ngoài đường ạ em cảm ơn,medical
Thưa bác sĩ tôi uống thuốc tim mạch aspirin quá liều thì nên xử lý thế nào ạ em cảm ơn,medical
"Bác sĩ tư vấn giúp em bị đuối nước kèm ngừng thở hoàn toàn nguy kịch quá, phải sơ cứu sao nhé bác sĩ",emergency
Thưa bác sĩ bệnh nâhn mỡ máu có cần kiêng khem gì khi uống thuốc amox khnôg nhé bác sĩ,medical
Cho em hỏi tí ạ ăn gì hoặc kiêng gì để giảm đau mỏi vai gáy tốt nhất ạ xin cảm ơn nhiều,faq
Moi nguoi cho em hoi nhung thoi quen tot giup nang cao chat luong dac ngu nha bac si,faq
Bác sĩ cho em hỏi cúht ạ nưgời nhà bị đau ngực dữ dội như đá đè đang rất nguy hiểm tín mnạg cứu với ạ em cảm ơn bác sĩ,emergency
Bác sĩ tư vấn dúp em làm thế nào để hạ mỡ máu tự nhiên hiệu quả nất tại nà giúp em với ạ,faq
Em chào bác sĩ ạ bị bỏng nặng toàn thân do nổ bình gas nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào ạ em cảm ơn,emergency
"Dạ bác sĩ cho em hỏi khẩn cấp bệnh nhân co giật trợn mắt sùi bọt mép đang ngừng thở, có cần hô hấp nhân tạo không nhe bác sĩ",emergency
Bac si tu van giup em Cap cuu gap nguoi nha dot ngot dau nguc du doi nhu da de lan ra vai trai va va mo hoi lanh ngat giup em voi a,emergency
Dạ cho em hỏi làm sao để bảo vệ hệ hô hấp khi làm việc văn phòng nhềiu ne bác sĩ,faq
Da cho em hoi lam the nao de hoc tieng Anh giao tiep bang Canva a !,out-of-scope
Cho em hoi ti a cap cuu gap nguoi bi dau nguc du doi nhu da de dot ngot ngat xiu tim tai toan than the a,emergency
Bac si oi giup em voi nguoi nha bi vo mach mau phun thanh tia dang rat gap rut cuu voi a !,emergency
Bác sĩ tư vấn giúp em làm thế nào để giữ dáng thon gọn hiệu quả nhất tại nhà,faq
Bác sĩ cho em hỏi chút ạ tìm hiểu về hệ mặt trời và các hành tinh trong lịch sử/khoa học với ạ,out-of-scope
Du bao thoi tiet hom nay tai Da Lat the nao,out-of-scope
Moi nguoi cho em hoi tac dung phu cua ibu khi dung chung voi thuoc tieu duong metformin la gi nha,medical
"Alo bac si tai nan xe may lam nan nhan bi duoi nuoc chay mau o at, lam sao cam mau voi a",emergency
Cho em hỏi tìm hiểu về hệ mặt trời và các hành tinh trong lịch sử/khoa học ạ xin cảm ơn,out-of-scope
Bac si tu van giup em chi gipu toi cong thuc lam banh mi Viet Nam ngon chuan vi voi a sin cam on,out-of-scope
Moi nguoi cho em hoi chi giup toi cong thuc nau lau thai chua cay ngon chuan vi voi a xin cam on,out-of-scope
Cho em hoi nguoi nha bi co giat tron mat sui bot mep dang rat nguy cap cuu voi giup em voi a,emergency
Da bac si cho em hoi Be bi sot nhe 38 do met moi nhung van bu sua me binh thuon xin cam on bac si,medical
"Dạ thưa bác sĩ con uống nhầm thuốc trừ sâu sùi bọt mép, cứu mạng với ạ em cảm ơn bác sĩ",emergency
Mọi người cho em hỏi làm sao để bảo vệ não bộ và hệ thần kinh khi làm vệic văn phòng nhiều ạ?,faq
Cho hỏi hướn dẫn các bước sửa vòi nước bị rò dỉ tại nà chi tiết thế ạ,out-of-scope
Dạ cho em hỏi sự khác biệt giữa aspirin và amoxicillin trong chữa trị đau bụng thế ạ,medical
Em muon hoi la Toi hay bi dau nhoi nhe lon nguc vung tim khi hit tho sau hoac thay doi tu the nha,medical
Alo bác sĩ liều lượng uống metformin cho người bị mất ngủ như thế nào thế ạ,medical
"Cho hỏi con uống nhầm dầu hỏa sùi bọt mép, cứu mạng với",emergency
Cho hoi nguoi nha bi dot quy nao liet hoan toan nua nguoi dan dat gap rut cuu voi a?,emergency
Em muốn hỏi là làm sao để bảo vệ mắt và cột sống cổ khi làm việc văn phòng nhiều giúp em với ạ,faq
Dạ cho em hỏi làm thế nào để tạo slide thuyết trình bằng Photoshop ạ xin cảm ơn,out-of-scope
Ăn gì hoặc kiêng gì để tăng cân lành mạnh tốt nhất nhé bác sĩ,faq
Bác sĩ tư vấn giúp em ăn gì hoặc kiên gì để hạ mỡ máu tự nhiên tốt nhất nhe bác sĩ,faq
Da bac si toi muon dau tu vao vang vat chat thi nen bat dau tu dau nhe bac si,out-of-scope
Em chào bác sĩ ạ chỉ giúp tôi công thức nấu lẩu thái chua cay ngon chuẩn vị với nha,out-of-scope
"Cho em hỏi tí ạ khẩn cấp bệnh nhân chấn thương sọ não máu chảy nhiều đang ngừng thở, có cần hô hấp nhân tạo không giúp em với ạ",emergency
Cho em hoi ti a lam the nao de chin sua viedo ngan bang Photoshop a sin cam on,out-of-scope
"Da cho em hoi khan cap benh nan vo mach mau phun thanh tia dang ngung tho, co can ho hap nhan tao khong the a",emergency
Cho em hoi ti a loi ich cua viec tap thien va yoga vao moi buoi sang/toi a?,faq
Bac si giai dap giup em toi bi dau dau thi co nen uong thuoc khang viem ibuprofen khong giup em,medical
Em chao bac si a viet ho toi mot bai tho ve tinh yeu doi lua hay va y nghia a em cam on bac si,out-of-scope
"Em muốn hỏi là tai nạn xe máy làm nạn nhân bị vỡ mạch máu puhn thành tia chảy máu ồ ạt, làm sao cầm máu ạ em cảm ơn bác sĩ",emergency
"Thưa bác sĩ bị dị vật đường thở tắc hoàn toàn kèm mạch đập cực kỳ yếu nguy kịch quá, phải sơ cứu sao giúp em với ạ",emergency
Bác sĩ ơi cho em hỏi làm sao để bảo vệ khớp xương cổ tay khi làm việc văn phòng nhiều ạ em cảm ơn,faq
Da thua bac si vite ho toi mot bai tho ve que huon dat nuoc hay va y nghia a,out-of-scope
Chao bac si a du bao thoi tiet hom nay tai Ha Noi the nao a xin cam on nhieu,out-of-scope
Cho hoi tac dung cua tra hoa cuc doi voi suc khoe la gi voi a,faq
Cho em hỏi tí ạ lưu ý quan trọng nhất khi sử dụng met là gì,medical
Bác sĩ ơi giúp em với cấp cứu gấp người bị vỡ mạch máu phun thành tia đột ngột ngất sỉu tím tái toàn thân ạ xin cảm ơn,emergency
"Cho hỏi tai nạn xe máy làm nạn nhân bị chấn thương sọ não máu chảy nhiều chảy máu ồ ạt, làm sao cầm máu",emergency
Mọi người cho em hỏi Bị bong gân nhẹ cổ chân gây sưng tấy đau nhức khi vận động mạnh ạ?,medical
Cho em hỏi lợi ích của việc hạn chế dùng đệin thoại trước khi ngủ vào mỗi buổi sáng/tối nhé bác sĩ,faq
Dạ bác sĩ dự báo thời tếit hôm nay tại Nha Trang thế nào ạ,out-of-scope
Bác sĩ ơi giúp em với làm thế nào để tăng cường thể lực hiệu quả nhất tại nhà nha,faq
"Cho hỏi con uống nhầm nước tẩy bồn cầu sùi bọt mép, cứu mạng với với ạ",emergency
Thua bac si tac dung phu cua metformin khi dung chung voi amoc la gi,medical
Bác sĩ ơi làm sao để bảo vệ não bộ và hệ thần kinh khi làm việc văn phòng nhiều nhe bác sĩ,faq
Bac si giai dap giup em thuoc aspi duoc chi dihn de dieu tri mat ngu voi a,medical
Cho em hoi luu y quan trong nhat khi su dung amox la gi nha,medical
Bác sĩ ơi thuốc kháng sinh amoxicillin được chỉ định để điều trị chóng mặt nha,medical
Em muốn hỏi là bệnh nhân hen suyễn có cần kiêng khem gì khi uống thuốc amox không thế ạ,medical
Bác sĩ ơi lợi ích của việc tập thiền và yoag vào mỗi buổi sáng/tối ạ sin cảm ơn nhiều,faq
Cho em hoi an gi hoac kieng gi de tang su tap trung tot nhat a?,faq
Da bac si lam the nao de ha mo mau tu nhien hieu qua nhat tai nha,faq
"Mọi người cho em hỏi con uống nầhm nước tẩy bồn cầu sùi bọt mép, cứu mnạg với ạ",emergency
Thưa bác sĩ hướng dẫn các bước sửa vòi nước bị rò rỉ tại nhà chi tiết ạ em cảm ơn,out-of-scope
Dạ thưa bác sĩ làm thế nào để lập trình web bằng Python FastAPI ạ xin cảm ơn,out-of-scope
Moi nguoi cho em hoi tac dung cua toi den doi voi suc khoe la gi a?,faq
Bac si oi giup em voi Tre bi sot ham hap non ngoui sau khi di tiem phong ve a em cam on,medical
Bác sĩ giải đáp giúp em bị đột quỵ hôn mê sâu không phản ứng méo miệng tê liệt nửa người gọi cấp cứu chưa thấy tới phải làm gì ạ em cảm ơn,emergency
Cho em hỏi ăn gì hoặc kêing gì để dảm stress căng thẳng tốt nhất ạ cảm ơn bác sĩ,faq
Tuha bac si thuoc aspi co tuong tac voi cac loai thuoc dieu tri loet da day khong,medical
Em chao bac si a co che tac dong cua thuoc amox trong dieu tri hen suyen la gi nha,medical
Cho em hoi ti a viet ho toi mot bai tho ve tinh cam gia dinh cha me hay va y nghia the a,out-of-scope
Da thua bac si toi bi mat ngu thi co nen uong khan sinh amoxicillin khong nhe bac si,medical
Thua bac si su khac biet giua para va metformin ha duong huyet trong cuha tri mat ngu a?,medical
Bac si tu van giup em lam the nao de viet code pythno bang Photosohp a xin cam on,out-of-scope
Bác sĩ cho em hỏi chút ạ làm sao để bảo vệ khớp xương cổ tay khi làm việc văn phòng nhiều nhé bác sĩ,faq
Chào bác sĩ ạ người nhà bị đuối nước đang rất nguy kịch cứu với giúp em với ạ,emergency
Dạ cho em hỏi dùng thuốc kháng viêm ibuprofen kéo dài có gây suy gan hay suy thận không ạ xin cảm ơn nhiều,medical
Chào bác sĩ ạ dự báo thời tiết hôm nay tại Hà Nội thế nào nha,out-of-scope
Bác sĩ giải đáp giúp em dự báo thời tiết hôm nay tại Đà Lạt thế nào ạ em cảm ơn bác sĩ,out-of-scope
Em muon hoi la lam sao de bao ve suc khoe tim mach khi lam viec van phong nhieu a,faq
Thua bac si lam the nao de hoc tieng Anh gioa tiep bang Phootshop the a,out-of-scope
Bac si tu van giup em Be sot cao tren 39.5 do dot ngot co giat lien hoi tron mat tim tai moi a?,emergency
"Thua bac si con uong nham hoa chat doc hai sui bot mep, cuu mang voi giup em",emergency
Em chao bac si a toi muon dau tu vao vang vat chat thi nen bat dau tu dau nha bac si,out-of-scope
Bác sĩ giải đáp giúp em ăn gì hoặc kiêng gì để tăng cân lành mạnh tốt nhất nhé bác sĩ,faq
Bac si oi dup em voi Cap cuu tai nan lao dong bi dut dong mach can tay mau phun thanh tia xoi xa lam sao cam mau khan cap a em cam on,emergency
Dạ cho em hỏi chatbot có thể thay thế bác sĩ khám bệhn hoàn toàn được không nha bác sĩ,faq
"Bác sĩ ơi cho em hỏi con uống nhầm hóa chất độc hại sùi bọt mép, cứu mạng với giúp em với ạ",emergency
Bac si oi giup em voi an gi hoac kieng gi de cai thien giac ngu ngon tot nhat a !,faq
"Cho em hỏi tí ạ tai nạn xe máy làm nạn nhân bị đau ngực dữ dội nư đá đè chảy máu ồ ạt, làm sao cầm máu ne bác sĩ",emergency
Bác sĩ tư vấn giúp em trẻ em dưới 6 tuổi uống klamentin liều bao nhiêu là an tonà thế ạ,medical
Da bac si cho em hoi nguio nha bi gay xuong dui dam thung da dang rat nugy cap cuu voi xin cam on bac si,emergency
"Alo bác sĩ con uống nhmầ thuốc ngủ liuề lượn cực lớn sùi bọt mép, cứu mạng với giúp em",emergency
Tac dung cua nuoc dua doi voi suc khoe la gi giup em voi a,faq
Bác sĩ giải đáp giúp em thuốc aspi được chỉ định để điều trị mất ngủ nha bác sĩ,medical
Bac si oi cho em hoi chi giup toi cong thuc nau lau thai chua cay ngon chuan vi voi xin cam on bac si,out-of-scope
Em muon hoi la lam the nao de chinh sua video ngan bang React va Nodejs,out-of-scope
Em muon hoi la cap cuu gap nguoi bi duoi nuoc dot ngot ngat xiu tim tai toan than the a,emergency
Cho hoi lam the nao de chinh sua video ngan bang Premiere Pro xin cam on bac si,out-of-scope
Cho em hoi bi hon me sau khong phan ung nghet tho ho sac sua tron mat len thi so cuu the nao giup em voi a,emergency
Bác sĩ tư vấn giúp em tác dụng phụ của metformin hạ đường huyết khi dùng chung với giảm đau kháng viêm ibu là gì ạ em cảm ơn,medical
Da thua bac si co che tac dong cua met trong dieu tri huyet ap cao la gi a em cam on bac si,medical
Thua bac si nguoi nha bi dau nguc du doi nhu da de dang rat gap rut cuu voi giup em voi a,emergency
Bác sĩ ơi cấp cứu gấp người bị gãy xương đùi đâm thủng da đột ngột ngất xỉu tím tái toàn thân ạ em cảm ơn,emergency
Cho em hỏi tí ạ làm thế nào để lập trình web bằng Photoshop nha bác sĩ,out-of-scope
Cho em hỏi tí ạ viết hộ tôi một bài thơ về quê hương đất nước hay và ý nghĩa giúp em với ạ,out-of-scope
Da bac si cho em hoi lam the nao de tagn can lanh manh hieu qua nat tai nha xin cam on bac si,faq
Thưa bác sĩ sự khác biệt giữa giảm đau kháng viêm ibu và aspi trong chữa trị đau đầu với ạ,medical
Bác sĩ ơi ăn gì hoặc kiêng gì để thải độc cơ thể tốt nhất nha,faq
"Bac si oi cho em hoi Nguoi benh dot ngot tuc nguc o at, tay chan lanh toat va ngat lim di khong tinh tao nhe bac si",emergency
Bac si tu van giup em tac dung cua toi den doi voi suc khoe la gi a?,faq
Chào bác sĩ ạ thời điểm uống thuốc giảm đau para tốt nhất trong ngày là lúc nào nha,medical
Da cho em hoi nhung thoi quen tot giup nang cao chat luong giac ngu a xin cam on nhieu,faq
Cho em hỏi tí ạ tác dụng của tinh bột nghệ đối với sức khỏe là gì ạ cảm ơn bác sĩ,faq
Thưa bác sĩ sự khác biệt giữa metformin và ibu trong chữa trị đau bụng nha bác sĩ,medical
Em chao bac si a bi chan thuong so nao mau chay nhieu nghet tho ho sac sua tron mat len thi so cuu the nao nhe bac si,emergency
Mọi người cho em hỏi viết hộ tôi một bài thơ về quê hương đất nước hay và ý nghĩa giúp em,out-of-scope
Thua bac si tim hieu ve thuyet tuong doi cua Einstein trong lich su/khoa hoc the a,out-of-scope
"Dạ bác sĩ bị nuốt nhầm acid kèm co giật liên hồi nguy kịch quá, phải sơ cứu sao ạ em cảm ơn bác sĩ",emergency
Bac si cho em hoi chut a bi dau nguc du doi nhu da de nghet tho ho sac sua tron mat len thi so cuu the nao a?,emergency
Da bac si cho em hoi toi muon dau tu vao quy mo tai chinh thi nen bat dau tu dau nha,out-of-scope
Cho em hỏi tí ạ Bé bị sốt nhẹ 38 độ mệt mỏi nhưng vẫn bú sữa mẹ bình thường ạ em cảm ơn bác sĩ,medical
Bác sĩ cho em hỏi chút ạ cách thiết kế đồ họa đẹp thu hút nhiều lợưt tương tác nhe bác sĩ,out-of-scope
Bác sĩ giải đáp gúip em bị đột quỵ đột quỵ não liệt hàon toàn nửa nười méo miện tê liệt nửa người gọi cấp cứu chưa thấy tới pảhi làm gì ạ em cảm ơn,emergency
